X,CH 1,CH 2,Start,Increment
µs, V, V,-3.000000e-03,5.000000e-06
-3248.000000,-1.60,4.40
-3245.999756,-1.60,4.40
-3243.999511,-1.60,4.40
-3241.999267,-1.60,4.40
-3239.999023,-1.60,4.40
-3237.998779,-1.60,4.40
-3235.998534,-1.60,4.40
-3233.998290,-1.60,4.40
-3231.998046,-1.60,4.40
-3229.997801,-1.60,4.40
-3227.997557,-1.60,4.40
-3225.997313,-1.60,4.40
-3223.997069,-1.60,4.40
-3221.996824,-1.60,4.40
-3219.996580,-1.60,4.40
-3217.996336,-1.60,4.40
-3215.996091,-1.60,4.40
-3213.995847,-1.20,4.60
-3211.995603,-2.40,4.40
-3209.995358,-1.20,4.20
-3207.995114,-2.80,4.20
-3205.994870,-2.80,4.20
-3203.994626,-2.40,4.40
-3201.994381,-2.00,4.60
-3199.994137,-2.80,4.20
-3197.993893,-1.60,4.20
-3195.993648,-2.00,4.40
-3193.993404,-2.00,4.20
-3191.993160,-2.80,-0.40
-3189.992916,-8.40,0.40
-3187.992671,-8.40,0.60
-3185.992427,-8.40,0.40
-3183.992183,-8.40,0.60
-3181.991938,-8.40,0.60
-3179.991694,-8.40,0.60
-3177.991450,-8.40,0.60
-3175.991206,-8.40,0.60
-3173.990961,-8.40,0.60
-3171.990717,-8.40,0.40
-3169.990473,-8.40,0.60
-3167.990228,-8.40,0.60
-3165.989984,-8.40,0.60
-3163.989740,-8.40,0.60
-3161.989496,-1.20,4.80
-3159.989251,-2.00,4.60
-3157.989007,-2.80,4.60
-3155.988763,-0.40,4.60
-3153.988518,-2.40,4.60
-3151.988274,-2.80,4.20
-3149.988030,-1.60,4.60
-3147.987786,-1.60,4.20
-3145.987541,-2.40,4.20
-3143.987297,-2.80,4.20
-3141.987053,-1.20,4.60
-3139.986808,-2.40,4.20
-3137.986564,-1.60,4.40
-3135.986320,-1.60,4.40
-3133.986075,-2.00,4.40
-3131.985831,-0.80,4.60
-3129.985587,-2.40,4.40
-3127.985343,-2.80,4.20
-3125.985098,-2.40,4.40
-3123.984854,-2.00,4.40
-3121.984610,-2.00,4.20
-3119.984365,-2.40,4.20
-3117.984121,-2.00,4.40
-3115.983877,-1.60,4.20
-3113.983633,-2.40,4.40
-3111.983388,0.00,4.60
-3109.983144,-2.00,4.40
-3107.982900,-2.40,4.40
-3105.982655,-2.80,4.20
-3103.982411,-1.60,4.40
-3101.982167,-2.00,4.40
-3099.981923,-1.60,4.20
-3097.981678,-1.60,4.20
-3095.981434,-1.20,4.60
-3093.981190,-1.20,4.60
-3091.980945,-8.40,0.40
-3089.980701,-8.40,0.40
-3087.980457,-8.40,0.60
-3085.980213,-8.40,0.60
-3083.979968,-8.40,0.60
-3081.979724,-8.40,0.60
-3079.979480,-8.40,0.60
-3077.979235,-8.40,0.60
-3075.978991,-8.40,0.60
-3073.978747,-8.40,0.60
-3071.978503,-8.40,0.60
-3069.978258,-8.40,0.60
-3067.978014,-8.40,0.60
-3065.977770,-8.40,0.60
-3063.977525,-2.80,4.60
-3061.977281,-2.00,4.60
-3059.977037,-2.80,4.60
-3057.976792,-1.60,4.60
-3055.976548,-1.20,4.60
-3053.976304,-2.80,4.40
-3051.976060,-2.00,4.20
-3049.975815,-2.00,4.60
-3047.975571,-0.80,4.40
-3045.975327,-1.60,4.40
-3043.975082,-1.20,4.60
-3041.974838,-2.40,4.40
-3039.974594,-2.80,4.60
-3037.974350,-1.60,4.60
-3035.974105,-2.00,4.60
-3033.973861,-0.80,4.20
-3031.973617,-2.40,4.40
-3029.973372,-2.80,4.20
-3027.973128,-2.40,4.20
-3025.972884,-1.60,4.20
-3023.972640,-2.40,4.40
-3021.972395,-2.40,4.40
-3019.972151,-1.60,4.40
-3017.971907,-2.00,4.20
-3015.971662,-2.40,4.40
-3013.971418,-0.40,4.60
-3011.971174,-2.00,4.40
-3009.970930,-1.60,4.60
-3007.970685,-2.80,4.20
-3005.970441,-1.60,4.60
-3003.970197,-1.20,4.40
-3001.969952,-2.40,4.40
-2999.969708,-1.20,4.40
-2997.969464,-1.20,4.40
-2995.969219,-2.00,4.40
-2993.968975,-8.00,0.60
-2991.968731,-8.40,0.40
-2989.968487,-8.40,0.60
-2987.968242,-8.40,0.60
-2985.967998,-8.40,0.40
-2983.967754,-8.40,0.40
-2981.967509,-8.40,0.40
-2979.967265,-8.40,0.60
-2977.967021,-8.40,0.40
-2975.966777,-8.40,0.60
-2973.966532,-8.40,0.40
-2971.966288,-8.40,0.60
-2969.966044,-8.40,0.60
-2967.965799,-8.40,0.60
-2965.965555,-5.60,4.60
-2963.965311,-2.40,4.60
-2961.965067,-2.80,4.60
-2959.964822,-1.60,4.60
-2957.964578,-1.60,4.60
-2955.964334,-1.60,4.20
-2953.964089,-1.60,4.40
-2951.963845,-0.40,4.60
-2949.963601,0.00,4.60
-2947.963357,-0.80,4.40
-2945.963112,-1.20,4.40
-2943.962868,-1.20,4.40
-2941.962624,-2.80,4.20
-2939.962379,-1.60,4.40
-2937.962135,-2.40,4.40
-2935.961891,-0.80,4.40
-2933.961647,-2.00,4.20
-2931.961402,-2.80,4.60
-2929.961158,-1.60,4.20
-2927.960914,-2.00,4.20
-2925.960669,-2.80,4.20
-2923.960425,-2.40,4.40
-2921.960181,-2.00,4.60
-2919.959936,-2.40,4.60
-2917.959692,-2.40,4.40
-2915.959448,-1.20,4.40
-2913.959204,-2.40,4.40
-2911.958959,-1.20,4.40
-2909.958715,-2.40,4.20
-2907.958471,-1.20,4.60
-2905.958226,-1.60,4.40
-2903.957982,-2.40,4.20
-2901.957738,-1.20,4.60
-2899.957494,-1.60,4.20
-2897.957249,-2.00,4.20
-2895.957005,-7.60,0.40
-2893.956761,-8.40,0.60
-2891.956516,-8.40,0.60
-2889.956272,-8.40,0.60
-2887.956028,-8.40,0.40
-2885.955784,-8.40,0.60
-2883.955539,-8.40,0.60
-2881.955295,-8.40,0.60
-2879.955051,-8.40,0.60
-2877.954806,-8.40,0.60
-2875.954562,-8.40,0.60
-2873.954318,-8.40,0.60
-2871.954074,-8.40,0.60
-2869.953829,-8.40,0.60
-2867.953585,-7.60,4.40
-2865.953341,-2.40,4.60
-2863.953096,-2.80,4.60
-2861.952852,-2.00,4.60
-2859.952608,-2.80,4.40
-2857.952364,-0.40,4.60
-2855.952119,-0.40,4.60
-2853.951875,-0.40,4.60
-2851.951631,-2.40,4.40
-2849.951386,-2.80,4.40
-2847.951142,-0.40,4.60
-2845.950898,-1.60,4.20
-2843.950653,-2.80,4.20
-2841.950409,-2.00,4.40
-2839.950165,-2.80,4.40
-2837.949921,-0.80,4.60
-2835.949676,-1.60,4.40
-2833.949432,-2.40,4.20
-2831.949188,-1.60,4.40
-2829.948943,-2.00,4.40
-2827.948699,-2.80,4.20
-2825.948455,-2.40,4.20
-2823.948211,-1.60,4.40
-2821.947966,-2.00,4.20
-2819.947722,-2.40,4.20
-2817.947478,-2.40,4.40
-2815.947233,-2.40,4.40
-2813.946989,-0.40,4.60
-2811.946745,-1.20,4.60
-2809.946501,0.00,4.40
-2807.946256,-0.80,4.40
-2805.946012,-1.60,4.40
-2803.945768,-2.00,4.20
-2801.945523,-2.00,4.20
-2799.945279,-2.40,4.40
-2797.945035,-7.20,0.20
-2795.944791,-8.40,0.40
-2793.944546,-8.40,0.60
-2791.944302,-8.40,0.60
-2789.944058,-8.40,0.60
-2787.943813,-8.40,0.40
-2785.943569,-8.40,0.60
-2783.943325,-8.40,0.60
-2781.943080,-8.40,0.60
-2779.942836,-8.40,0.40
-2777.942592,-8.40,0.60
-2775.942348,-8.40,0.60
-2773.942103,-8.40,0.60
-2771.941859,-8.40,0.40
-2769.941615,-8.40,0.60
-2767.941370,-2.40,4.60
-2765.941126,-2.80,4.60
-2763.940882,-2.00,4.60
-2761.940638,0.40,4.60
-2759.940393,-1.60,4.60
-2757.940149,-0.80,4.60
-2755.939905,-0.80,4.40
-2753.939660,-2.40,4.20
-2751.939416,-2.80,4.20
-2749.939172,-1.60,4.40
-2747.938928,-1.20,4.60
