X,CH 1,CH 2,Start,Increment
ms, V, V,-3.000000e-02,5.000000e-05
-69.040000,-8.80,4.20
-69.019998,-8.80,4.20
-68.999995,-8.80,4.20
-68.979993,-8.80,4.20
-68.959990,-8.80,4.20
-68.939988,-8.80,4.20
-68.919985,-8.80,4.20
-68.899983,-8.80,4.20
-68.879980,-8.80,4.20
-68.859978,-8.80,4.20
-68.839976,-8.80,4.20
-68.819973,-8.80,4.20
-68.799971,-8.80,4.20
-68.779968,-8.80,4.20
-68.759966,-8.80,4.20
-68.739963,-8.80,4.20
-68.719961,-8.80,4.20
-68.699958,-8.80,4.20
-68.679956,-8.80,4.20
-68.659954,-8.80,4.20
-68.639951,-8.80,4.20
-68.619949,-8.80,4.20
-68.599946,-8.80,4.20
-68.579944,-8.80,0.40
-68.559941,-8.80,4.20
-68.539939,-8.80,4.20
-68.519936,-8.80,4.20
-68.499934,-8.80,4.20
-68.479932,-8.80,0.60
-68.459929,-8.80,4.20
-68.439927,-8.80,4.20
-68.419924,-8.80,4.20
-68.399922,-8.80,4.20
-68.379919,-8.80,0.60
-68.359917,-8.80,4.20
-68.339914,-8.80,4.20
-68.319912,-8.80,4.20
-68.299910,-8.80,4.20
-68.279907,-8.80,0.60
-68.259905,-8.80,4.20
-68.239902,-8.80,4.20
-68.219900,-8.80,4.20
-68.199897,-9.20,0.40
-68.179895,-8.80,0.60
-68.159893,-8.80,4.20
-68.139890,-8.80,4.20
-68.119888,-8.80,4.20
-68.099885,-9.00,0.40
-68.079883,-8.80,0.60
-68.059880,-8.80,4.20
-68.039878,-8.80,4.20
-68.019875,-8.80,4.00
-67.999873,-9.00,0.40
-67.979871,-8.80,0.40
-67.959868,-8.80,4.20
-67.939866,-8.80,4.20
-67.919863,-8.80,4.20
-67.899861,-9.00,0.60
-67.879858,-8.80,0.60
-67.859856,-8.80,4.20
-67.839853,-9.00,4.20
-67.819851,-8.80,4.20
-67.799849,-8.80,0.60
-67.779846,-8.80,0.60
-67.759844,-8.80,4.20
-67.739841,-8.80,4.20
-67.719839,-9.00,4.20
-67.699836,-8.80,0.40
-67.679834,-8.60,4.20
-67.659831,-8.80,4.20
-67.639829,-8.80,4.20
-67.619827,-8.80,4.20
-67.599824,-8.80,0.60
-67.579822,-8.60,4.20
-67.559819,-9.00,4.20
-67.539817,-9.00,4.20
-67.519814,-8.80,4.20
-67.499812,-8.80,0.60
-67.479809,-8.80,4.20
-67.459807,-8.80,4.20
-67.439805,-8.80,4.20
-67.419802,-8.80,4.20
-67.399800,-8.80,0.40
-67.379797,-8.80,4.20
-67.359795,-8.80,4.20
-67.339792,-8.80,4.00
-67.319790,-8.80,4.20
-67.299787,-8.80,0.60
-67.279785,-8.80,4.20
-67.259783,-8.80,4.20
-67.239780,-8.80,4.20
-67.219778,-8.80,4.20
-67.199775,-8.80,0.60
-67.179773,-8.80,4.20
-67.159770,-8.80,4.20
-67.139768,-8.80,4.20
-67.119765,-8.80,4.20
-67.099763,-8.80,0.40
-67.079761,-8.80,4.20
-67.059758,-8.80,4.20
-67.039756,-8.80,4.20
-67.019753,-9.20,0.40
-66.999751,-8.80,0.40
-66.979748,-8.80,4.20
-66.959746,-8.80,4.20
-66.939743,-8.80,4.20
-66.919741,-9.00,0.40
-66.899739,-8.80,0.60
-66.879736,-8.80,4.20
-66.859734,-8.80,4.20
-66.839731,-8.80,4.20
-66.819729,-8.80,0.40
-66.799726,-9.00,0.40
-66.779724,-8.80,4.20
-66.759722,-8.80,4.20
-66.739719,-8.80,4.20
-66.719717,-8.80,0.40
-66.699714,-8.80,0.60
-66.679712,-8.80,4.20
-66.659709,-8.80,4.20
-66.639707,-8.80,4.20
-66.619704,-8.80,0.40
-66.599702,-8.80,0.40
-66.579700,-8.80,4.20
-66.559697,-8.80,4.20
-66.539695,-8.80,4.20
-66.519692,-8.80,0.60
-66.499690,-8.60,4.20
-66.479687,-8.80,4.20
-66.459685,-8.80,4.20
-66.439682,-8.80,4.20
-66.419680,-9.00,0.60
-66.399678,-8.80,4.20
-66.379675,-8.80,4.20
-66.359673,-8.80,4.20
-66.339670,-8.80,4.20
-66.319668,-8.80,0.40
-66.299665,-8.80,4.20
-66.279663,-8.80,4.20
-66.259660,-9.00,4.20
-66.239658,-8.80,4.20
-66.219656,-8.80,0.60
-66.199653,-8.80,4.20
-66.179651,-8.80,4.20
-66.159648,-8.80,4.20
-66.139646,-8.80,4.20
-66.119643,-8.80,0.60
-66.099641,-8.80,4.20
-66.079638,-8.80,4.20
-66.059636,-8.80,4.20
-66.039634,-8.80,4.20
-66.019631,-8.80,0.40
-65.999629,-8.80,4.00
-65.979626,-8.80,4.20
-65.959624,-8.80,4.20
-65.939621,-8.80,4.20
-65.919619,-9.00,0.40
-65.899616,-8.80,4.20
-65.879614,-8.80,4.20
-65.859612,-8.80,4.20
-65.839609,-9.20,0.40
-65.819607,-8.80,0.40
-65.799604,-8.80,4.20
-65.779602,-8.80,4.20
-65.759599,-8.80,4.20
-65.739597,-9.00,0.40
-65.719594,-8.80,0.60
-65.699592,-8.80,4.20
-65.679590,-8.80,4.20
-65.659587,-8.80,4.20
-65.639585,-8.80,0.40
-65.619582,-9.00,0.60
-65.599580,-8.80,4.20
-65.579577,-8.80,4.20
-65.559575,-8.80,4.20
-65.539572,-8.80,0.40
-65.519570,-8.80,0.60
-65.499568,-8.80,4.20
-65.479565,-8.80,4.20
-65.459563,-8.80,4.20
-65.439560,-8.80,0.40
-65.419558,-8.80,0.40
-65.399555,-8.80,4.20
-65.379553,-8.80,4.20
-65.359551,-8.80,4.20
-65.339548,-8.80,0.60
-65.319546,-8.40,4.20
-65.299543,-8.80,4.20
-65.279541,-8.80,4.20
-65.259538,-8.80,4.20
-65.239536,-9.00,0.40
-65.219533,-8.80,4.20
-65.199531,-8.80,4.20
-65.179529,-8.80,4.20
-65.159526,-8.80,4.20
-65.139524,-8.80,0.40
-65.119521,-8.80,4.20
-65.099519,-8.80,4.20
-65.079516,-8.80,4.20
-65.059514,-8.80,4.20
-65.039511,-8.80,0.60
-65.019509,-8.80,4.20
-64.999507,-8.80,4.20
-64.979504,-8.80,4.20
-64.959502,-8.80,4.20
-64.939499,-8.80,0.40
-64.919497,-8.80,4.20
-64.899494,-8.80,4.20
-64.879492,-8.80,4.20
-64.859489,-8.80,4.20
-64.839487,-8.80,0.60
-64.819485,-8.80,4.20
-64.799482,-8.80,4.20
-64.779480,-8.80,4.20
-64.759477,-8.80,4.20
-64.739475,-8.80,0.60
-64.719472,-8.80,4.20
-64.699470,-9.00,4.20
-64.679467,-8.80,4.20
-64.659465,-9.20,0.40
-64.639463,-8.80,0.60
-64.619460,-8.80,4.20
-64.599458,-8.80,4.20
-64.579455,-8.80,4.20
-64.559453,-8.80,0.40
-64.539450,-8.80,0.60
-64.519448,-8.80,4.20
-64.499445,-8.80,4.20
-64.479443,-8.80,4.20
-64.459441,-8.80,0.40
-64.439438,-8.80,0.40
-64.419436,-8.80,4.20
-64.399433,-8.80,4.20
-64.379431,-8.80,4.20
-64.359428,-8.80,0.60
-64.339426,-8.80,0.60
-64.319423,-8.80,4.20
-64.299421,-8.80,4.20
-64.279419,-8.80,4.20
-64.259416,-8.80,0.40
-64.239414,-9.00,0.60
-64.219411,-8.80,4.20
-64.199409,-8.80,4.20
-64.179406,-8.80,4.20
-64.159404,-8.80,0.40
-64.139401,-8.60,4.20
-64.119399,-8.80,4.20
-64.099397,-8.80,4.20
-64.079394,-9.00,4.20
-64.059392,-8.80,0.40
-64.039389,-8.80,4.20
-64.019387,-8.80,4.20
-63.999384,-8.80,4.20
-63.979382,-8.80,4.20
-63.959380,-8.80,0.60
-63.939377,-8.80,4.20
-63.919375,-8.80,4.20
-63.899372,-8.80,4.20
-63.879370,-8.80,4.20
-63.859367,-8.80,0.40
-63.839365,-8.80,4.20
-63.819362,-8.80,4.20
-63.799360,-8.80,4.20
-63.779358,-8.80,4.20
-63.759355,-8.80,0.40
-63.739353,-8.80,4.20
-63.719350,-8.80,4.20
-63.699348,-8.80,4.20
-63.679345,-8.80,4.20
-63.659343,-8.80,0.40
-63.639340,-8.80,4.20
-63.619338,-8.80,4.20
-63.599336,-8.80,4.20
-63.579333,-8.80,4.20
-63.559331,-8.80,0.40
-63.539328,-8.80,4.20
-63.519326,-8.80,4.20
-63.499323,-8.80,4.20
-63.479321,-9.20,0.40
-63.459318,-8.80,0.60
-63.439316,-8.80,4.20
-63.419314,-8.80,4.20
-63.399311,-8.80,4.20
-63.379309,-9.00,0.40
-63.359306,-8.80,0.60
-63.339304,-8.80,4.20
-63.319301,-8.80,4.20
-63.299299,-8.80,4.00
-63.279296,-9.00,0.40
-63.259294,-8.80,0.40
-63.239292,-8.80,4.20
-63.219289,-8.80,4.20
-63.199287,-8.80,4.20
