X,CH 1,CH 2,Start,Increment
µs, V, V,-6.000000e-04,1.000000e-06
11202.400000,-8.80,4.20
11202.800049,-8.80,4.20
11203.200098,-8.80,4.20
11203.600147,-8.80,4.20
11204.000195,-8.80,4.20
11204.400244,-8.80,4.20
11204.800293,-8.80,4.20
11205.200342,-8.80,4.20
11205.600391,-8.80,4.20
11206.000440,-8.80,4.20
11206.400489,-8.80,4.20
11206.800537,-8.80,4.20
11207.200586,-8.80,4.20
11207.600635,-8.80,4.20
11208.000684,-8.80,4.20
11208.400733,-8.80,4.20
11208.800782,-8.80,4.20
11209.200831,-8.80,4.20
11209.600879,-8.80,4.20
11210.000928,-8.80,4.20
11210.400977,-8.80,4.20
11210.801026,-8.80,4.20
11211.201075,-8.80,4.20
11211.601124,-8.80,4.20
11212.001173,-8.80,4.20
11212.401221,-8.80,4.20
11212.801270,-8.80,4.20
11213.201319,-8.80,4.20
11213.601368,-8.80,4.20
11214.001417,-8.80,4.20
11214.401466,-8.80,4.20
11214.801515,-8.80,4.20
11215.201563,-8.80,4.20
11215.601612,-8.80,4.20
11216.001661,-8.80,4.20
11216.401710,-8.80,4.20
11216.801759,-8.80,4.20
11217.201808,-8.80,4.20
11217.601857,-8.80,4.20
11218.001905,-8.80,4.20
11218.401954,-8.80,4.20
11218.802003,-8.80,4.20
11219.202052,-8.80,4.20
11219.602101,-8.80,4.20
11220.002150,-8.80,4.20
11220.402199,-8.80,4.20
11220.802247,-8.80,4.20
11221.202296,-8.80,4.20
11221.602345,-8.80,4.20
11222.002394,-8.80,4.20
11222.402443,-8.80,4.20
11222.802492,-8.80,4.20
11223.202541,-8.80,4.20
11223.602589,-8.80,4.20
11224.002638,-8.80,4.20
11224.402687,-8.80,4.20
11224.802736,-8.80,4.20
11225.202785,-8.80,4.20
11225.602834,-8.80,4.20
11226.002883,-8.80,4.20
11226.402931,-8.80,4.20
11226.802980,-8.80,4.20
11227.203029,-8.80,4.20
11227.603078,-8.80,4.20
11228.003127,-8.80,4.20
11228.403176,-8.80,4.20
11228.803225,-8.80,4.20
